codigo_ocorrencia;codigo_ocorrencia1;codigo_ocorrencia2;codigo_ocorrencia3;codigo_ocorrencia4;ocorrencia_classificacao;ocorrencia_latitude;ocorrencia_longitude;ocorrencia_cidade;ocorrencia_uf;ocorrencia_pais;ocorrencia_aerodromo;ocorrencia_dia;ocorrencia_hora;investigacao_aeronave_liberada;investigacao_status;divulgacao_relatorio_numero;divulgacao_relatorio_publicado;divulgacao_dia_publicacao;total_recomendacoes;total_aeronaves_envolvidas;ocorrencia_saida_pista
43977;43977;43977;43977;43977;ACIDENTE;-10.7405555556;-59.3491666667;ARIPUANÃ;MT;BRASIL;****;28/02/2011;20:45:00;NULL;FINALIZADA;A-089/CENIPA/2011;SIM;2011-09-23;3;1;NÃO
44085;44085;44085;44085;44085;INCIDENTE;;;RIBEIRÃO PRETO;SP;BRASIL;****;28/02/2011;12:20:00;***;FINALIZADA;***;NÃO;NULL;0;1;NÃO
43992;43992;43992;43992;43992;ACIDENTE;-13.3377777778;-45.7794444444;CORRENTINA;BA;BRASIL;****;01/03/2011;13:00:00;NULL;FINALIZADA;A-520/CENIPA/2015;SIM;2015-06-06;1;1;NÃO
44004;44004;44004;44004;44004;INCIDENTE;;;RIO DE JANEIRO;RJ;BRASIL;SBRJ;01/03/2011;21:05:00;***;FINALIZADA;***;NÃO;NULL;0;1;NÃO
43978;43978;43978;43978;43978;ACIDENTE;-25.4111111111;-49.2291666667;CURITIBA;PR;BRASIL;SBBI;02/03/2011;12:46:00;NULL;FINALIZADA;A-075/CENIPA/2012;SIM;2012-07-23;2;1;SIM
44017;44017;44017;44017;44017;INCIDENTE;;;RIBEIRÃO PRETO;SP;BRASIL;SBRP;02/03/2011;18:51:00;***;FINALIZADA;***;NÃO;NULL;0;1;NÃO
44086;44086;44086;44086;44086;INCIDENTE;;;RIBEIRÃO PRETO;SP;BRASIL;****;03/03/2011;15:22:00;***;FINALIZADA;***;NÃO;NULL;0;1;NÃO
44361;44361;44361;44361;44361;INCIDENTE;;;BRASÍLIA;DF;BRASIL;****;03/03/2011;21:00:00;***;FINALIZADA;***;NÃO;NULL;0;1;NÃO
43994;43994;43994;43994;43994;ACIDENTE;-16.6280555556;-49.3455555556;GOIÂNIA;GO;BRASIL;****;04/03/2011;14:45:00;***;FINALIZADA;ENCERRADA NO RAI;NÃO;NULL;0;1;SIM
44001;44001;44001;44001;44001;INCIDENTE GRAVE;-15.6794444;-55.955555;CUIABÁ;MT;BRASIL;SJCY;05/03/2011;14:30:00;NULL;FINALIZADA;IG-524/CENIPA/2018;SIM;2019-06-28;1;1;NÃO
44014;44014;44014;44014;44014;ACIDENTE;;;BODOQUENA;MS;BRASIL;****;05/03/2011;10:00:00;***;FINALIZADA;A DEFINIR;NÃO;NULL;0;1;NÃO
44081;44081;44081;44081;44081;ACIDENTE;-13.1863888889;-45.68;CORRENTINA;BA;BRASIL;****;05/03/2011;12:00:00;NULL;FINALIZADA;A-513/CENIPA/2015;SIM;2016-07-29;3;1;NÃO
43998;43998;43998;43998;43998;INCIDENTE GRAVE;-20.2580555556;-40.2863888889;VITÓRIA;ES;BRASIL;****;06/03/2011;12:00:00;NULL;FINALIZADA;IG-621/CENIPA/2014;SIM;2015-04-24;3;1;NÃO
44003;44003;44003;44003;44003;ACIDENTE;-16.0294444444;-48.6611111111;CORUMBÁ DE GOIÁS;GO;BRASIL;****;06/03/2011;18:00:00;NULL;FINALIZADA;A-066/CENIPA/2013;SIM;2013-10-10;4;1;NÃO
44060;44060;44060;44060;44060;INCIDENTE;;;SÃO PAULO;SP;BRASIL;****;06/03/2011;19:40:00;***;FINALIZADA;***;NÃO;NULL;0;1;NÃO
44078;44078;44078;44078;44078;ACIDENTE;-8.9322222222;-72.7811111111;MARECHAL THAUMATURGO;AC;BRASIL;****;07/03/2011;17:35:00;SIM;FINALIZADA;A-025/CENIPA/2011;SIM;2011-06-30;2;1;NÃO
44082;44082;44082;44082;44082;ACIDENTE;***;***;PARANATINGA;MT;BRASIL;****;07/03/2011;11:50:00;***;FINALIZADA;ENCERRADA NO RAI;NÃO;NULL;0;1;NÃO
44062;44062;44062;44062;44062;INCIDENTE;;;RIO VERDE;GO;BRASIL;****;09/03/2011;14:30:00;***;FINALIZADA;***;NÃO;NULL;0;1;SIM
44064;44064;44064;44064;44064;INCIDENTE;;;BELO HORIZONTE;MG;BRASIL;SBPR;09/03/2011;15:09:00;***;FINALIZADA;***;NÃO;NULL;0;1;NÃO
44012;44012;44012;44012;44012;INCIDENTE;;;GUARULHOS;SP;BRASIL;SBGR;11/03/2011;17:02:00;***;FINALIZADA;***;NÃO;NULL;0;1;NÃO
44079;44079;44079;44079;44079;ACIDENTE;-2.44444444;-54.79694444;SANTARÉM;PA;BRASIL;****;11/03/2011;17:26:00;NULL;FINALIZADA;A-566/CENIPA/2018;SIM;2019-08-06;0;1;NÃO
44087;44087;44087;44087;44087;INCIDENTE;;;GOIÂNIA;GO;BRASIL;****;11/03/2011;14:49:00;***;FINALIZADA;***;NÃO;NULL;0;1;NÃO
44233;44233;44233;44233;44233;INCIDENTE GRAVE;-3.52750;-44.51639;ITAPECURU MIRIM;MA;BRASIL;****;13/03/2011;14:00:00;NULL;FINALIZADA;A DEFINIR;NÃO;NULL;0;1;NÃO
44427;44427;44427;44427;44427;INCIDENTE;;;RIBEIRÃO PRETO;SP;BRASIL;SBRP;15/03/2011;02:18:00;***;FINALIZADA;***;NÃO;NULL;0;1;NÃO
44118;44118;44118;44118;44118;ACIDENTE;-10.9033333333;-37.0830555556;ARACAJU;SE;BRASIL;SNAU;18/03/2011;20:00:00;NULL;FINALIZADA;A-590/CENIPA/2016;SIM;2019-04-08;0;1;NÃO
44430;44430;44430;44430;44430;INCIDENTE;;;DENISE;MT;BRASIL;****;18/03/2011;14:00:00;***;FINALIZADA;***;NÃO;NULL;0;1;NÃO
44432;44432;44432;44432;44432;INCIDENTE;;;CEREJEIRAS;RO;BRASIL;****;18/03/2011;13:30:00;SIM;FINALIZADA;***;NÃO;NULL;0;1;NÃO
44198;44198;44198;44198;44198;ACIDENTE;***;***;BURITAMA;SP;BRASIL;****;19/03/2011;11:18:00;***;NULL;NULL;NÃO;NULL;0;1;NÃO
44122;44122;44122;44122;44122;INCIDENTE;***;***;SALVADOR;BA;BRASIL;****;20/03/2011;21:15:00;***;FINALIZADA;***;NÃO;NULL;0;1;NÃO
44128;44128;44128;44128;44128;INCIDENTE;;;GUARULHOS;SP;BRASIL;SBGR;20/03/2011;21:05:00;***;FINALIZADA;***;NÃO;NULL;0;1;NÃO
44431;44431;44431;44431;44431;INCIDENTE;;;GOIÂNIA;GO;BRASIL;****;20/03/2011;23:45:00;***;FINALIZADA;***;NÃO;NULL;0;1;NÃO
44125;44125;44125;44125;44125;INCIDENTE;***;***;CURITIBA;PR;BRASIL;****;22/03/2011;14:04:00;***;FINALIZADA;***;NÃO;NULL;0;1;SIM
44131;44131;44131;44131;44131;INCIDENTE;***;***;SOROCABA;SP;BRASIL;****;22/03/2011;10:55:00;***;FINALIZADA;***;NÃO;NULL;0;1;SIM
44141;44141;44141;44141;44141;ACIDENTE;***;***;OLÍMPIA;SP;BRASIL;****;23/03/2011;12:30:00;SIM;FINALIZADA;A DEFINIR;NÃO;NULL;0;1;NÃO
44159;44159;44159;44159;44159;INCIDENTE;;;VITÓRIA;ES;BRASIL;SBVT;24/03/2011;21:30:00;***;FINALIZADA;***;NÃO;NULL;0;1;NÃO
44156;44156;44156;44156;44156;INCIDENTE;;;SÃO PAULO;SP;BRASIL;SBSP;25/03/2011;23:43:00;***;FINALIZADA;***;NÃO;NULL;0;1;NÃO
44155;44155;44155;44155;44155;INCIDENTE;;;RIO DE JANEIRO;RJ;BRASIL;SBGL;26/03/2011;11:45:00;***;FINALIZADA;***;NÃO;NULL;0;1;NÃO
44374;44374;44374;44374;44374;INCIDENTE;;;RIO DE JANEIRO;RJ;BRASIL;SBRJ;26/03/2011;17:45:00;***;FINALIZADA;***;NÃO;NULL;0;1;NÃO
44435;44435;44435;44435;44435;INCIDENTE;;;CAMPOS DOS GOYTACAZES;RJ;BRASIL;SBCP;26/03/2011;17:39:00;***;FINALIZADA;***;NÃO;NULL;0;1;NÃO
44140;44140;44140;44140;44140;ACIDENTE;-23.1494444444;-46.5619444444;ATIBAIA;SP;BRASIL;****;27/03/2011;20:15:00;***;FINALIZADA;A-584/CENIPA/2014;SIM;2014-08-15;1;1;NÃO
44144;44144;44144;44144;44144;INCIDENTE;;;BRASÍLIA;DF;BRASIL;SBBR;27/03/2011;15:01:00;***;FINALIZADA;***;NÃO;NULL;0;1;NÃO
44153;44153;44153;44153;44153;INCIDENTE;;;BELÉM;PA;BRASIL;SBBE;27/03/2011;14:55:00;***;FINALIZADA;***;NÃO;NULL;0;1;NÃO
44390;44390;44390;44390;44390;INCIDENTE;;;JUNDIAÍ;SP;BRASIL;****;27/03/2011;12:37:00;***;FINALIZADA;***;NÃO;NULL;0;1;NÃO
44148;44148;44148;44148;44148;INCIDENTE;;;SÃO PAULO;SP;BRASIL;SBSP;28/03/2011;23:30:00;***;FINALIZADA;***;NÃO;NULL;0;1;NÃO
44149;44149;44149;44149;44149;INCIDENTE;;;PORTO SEGURO;BA;BRASIL;SBPS;28/03/2011;15:30:00;***;FINALIZADA;***;NÃO;NULL;0;1;NÃO
44143;44143;44143;44143;44143;INCIDENTE;;;LONDRINA;PR;BRASIL;SBLO;30/03/2011;09:35:00;***;FINALIZADA;***;NÃO;NULL;0;1;NÃO
44146;44146;44146;44146;44146;INCIDENTE;;;RIBEIRÃO PRETO;SP;BRASIL;****;30/03/2011;02:18:00;***;FINALIZADA;***;NÃO;NULL;0;1;NÃO
44244;44244;44244;44244;44244;INCIDENTE GRAVE;***;***;BRASÍLIA;DF;BRASIL;SBBR;30/03/2011;20:25:00;SIM;FINALIZADA;IG-523/CENIPA/2018;SIM;2019-10-28;0;1;SIM
44188;44188;44188;44188;44188;ACIDENTE;-16.63252532553;-49.348722724;GOIÂNIA;GO;BRASIL;****;31/03/2011;14:00:00;SIM;FINALIZADA;A-522/CENIPA/2018;SIM;2020-05-29;2;1;NÃO
44238;44238;44238;44238;44238;INCIDENTE GRAVE;***;***;IPATINGA;MG;BRASIL;****;01/04/2011;19:10:00;***;FINALIZADA;A DEFINIR;NÃO;NULL;0;1;NÃO
44439;44439;44439;44439;44439;INCIDENTE;;;CAMPOS DOS GOYTACAZES;RJ;BRASIL;****;01/04/2011;12:27:00;***;FINALIZADA;***;NÃO;NULL;0;1;NÃO
44531;44531;44531;44531;44531;ACIDENTE;-21.8847222222;-51.175;CAIABU;SP;BRASIL;****;01/04/2011;12:30:00;SIM;FINALIZADA;A DEFINIR;NÃO;NULL;0;1;NÃO
44235;44235;44235;44235;44235;INCIDENTE;;;CAMPO GRANDE;MS;BRASIL;****;02/04/2011;01:40:00;***;FINALIZADA;***;NÃO;NULL;0;1;NÃO
44319;44319;44319;44319;44319;INCIDENTE;;;SALVADOR;BA;BRASIL;SBSV;02/04/2011;03:58:00;***;FINALIZADA;***;NÃO;NULL;0;1;NÃO
44425;44425;44425;44425;44425;INCIDENTE;;;RIO DE JANEIRO;RJ;BRASIL;****;02/04/2011;13:12:00;***;FINALIZADA;***;NÃO;NULL;0;1;NÃO
44242;44242;44242;44242;44242;INCIDENTE;;;RIO DE JANEIRO;RJ;BRASIL;****;03/04/2011;13:17:00;***;FINALIZADA;***;NÃO;NULL;0;1;NÃO
44321;44321;44321;44321;44321;INCIDENTE;;;ARAÇATUBA;SP;BRASIL;****;04/04/2011;11:54:00;***;FINALIZADA;***;NÃO;NULL;0;1;NÃO
44318;44318;44318;44318;44318;INCIDENTE;;;GUARULHOS;SP;BRASIL;SBGR;05/04/2011;19:58:00;***;FINALIZADA;***;NÃO;NULL;0;1;NÃO
44316;44316;44316;44316;44316;ACIDENTE;2.8105555556;-62.0408333333;ALTO ALEGRE;RR;BRASIL;****;06/04/2011;20:25:00;SIM;FINALIZADA;A-025/CENIPA/2013;SIM;2013-07-30;2;1;NÃO
44358;44358;44358;44358;44358;INCIDENTE;;;GOIÂNIA;GO;BRASIL;****;06/04/2011;23:50:00;***;FINALIZADA;***;NÃO;NULL;0;1;NÃO
44315;44315;44315;44315;44315;INCIDENTE;;;CURITIBA;PR;BRASIL;****;07/04/2011;20:30:00;***;FINALIZADA;***;NÃO;NULL;0;1;NÃO
44248;44248;44248;44248;44248;ACIDENTE;23.7816666667;-46.3405555556;SANTO ANDRÉ;SP;BRASIL;****;08/04/2011;20:10:00;SIM;FINALIZADA;A-024/CENIPA/2013;SIM;2013-07-30;5;1;NÃO
44338;44338;44338;44338;44338;INCIDENTE;;;MACAÉ;RJ;BRASIL;****;08/04/2011;12:46:00;***;FINALIZADA;***;NÃO;NULL;0;1;NÃO
44339;44339;44339;44339;44339;ACIDENTE;-13.54;-59.2572222222;SAPEZAL;MT;BRASIL;****;08/04/2011;13:00:00;SIM;FINALIZADA;A-056/CENIPA/2013;SIM;2013-09-19;2;1;NÃO
44344;44344;44344;44344;44344;INCIDENTE;;;BELÉM;PA;BRASIL;****;08/04/2011;21:36:00;***;FINALIZADA;***;NÃO;NULL;0;1;NÃO
44348;44348;44348;44348;44348;INCIDENTE;;;FOZ DO IGUAÇU;PR;BRASIL;****;08/04/2011;13:28:00;***;FINALIZADA;***;NÃO;NULL;0;1;NÃO
44377;44377;44377;44377;44377;ACIDENTE;-21.5997222222;-48.8327777778;ITÁPOLIS;SP;BRASIL;SDIO;09/04/2011;14:50:00;SIM;FINALIZADA;A-089/CENIPA/2012;SIM;2012-08-29;11;1;NÃO
44517;44517;44517;44517;44517;INCIDENTE;;;PORTO ALEGRE;RS;BRASIL;SBPA;09/04/2011;00:52:00;***;FINALIZADA;***;NÃO;NULL;0;1;NÃO
44340;44340;44340;44340;44340;ACIDENTE;***;***;JUÍNA;MT;BRASIL;****;10/04/2011;13:00:00;***;NULL;NULL;NÃO;NULL;0;1;NÃO
44347;44347;44347;44347;44347;INCIDENTE;;;RIO VERDE;GO;BRASIL;****;11/04/2011;18:20:00;***;FINALIZADA;***;NÃO;NULL;0;1;NÃO
44336;44336;44336;44336;44336;ACIDENTE;-26.8327777778;-49.0936111111;BLUMENAU;SC;BRASIL;SSBL;12/04/2011;11:30:00;SIM;FINALIZADA;A-586/CENIPA/2014;SIM;2014-08-22;1;1;SIM
44346;44346;44346;44346;44346;INCIDENTE;;;BELÉM;PA;BRASIL;****;12/04/2011;22:57:00;***;FINALIZADA;***;NÃO;NULL;0;1;NÃO
44355;44355;44355;44355;44355;INCIDENTE;;;SÃO PAULO;SP;BRASIL;****;12/04/2011;23:45:00;***;FINALIZADA;***;NÃO;NULL;0;1;NÃO
44448;44448;44448;44448;44448;INCIDENTE;;;CACHOEIRA DO SUL;RS;BRASIL;****;12/04/2011;15:15:00;***;FINALIZADA;***;NÃO;NULL;0;1;NÃO
44479;44479;44479;44479;44479;INCIDENTE;;;VÁRZEA GRANDE;MT;BRASIL;****;12/04/2011;01:35:00;***;FINALIZADA;***;NÃO;NULL;0;1;NÃO
44325;44325;44325;44325;44325;INCIDENTE;;;VÁRZEA GRANDE;MT;BRASIL;****;13/04/2011;09:57:00;***;FINALIZADA;***;NÃO;NULL;0;1;NÃO
44378;44378;44378;44378;44378;INCIDENTE;***;***;MANAUS;AM;BRASIL;SBEG;13/04/2011;12:05:00;SIM;FINALIZADA;***;NÃO;NULL;0;1;NÃO
44400;44400;44400;44400;44400;INCIDENTE;;;ARACAJU;SE;BRASIL;SBAR;13/04/2011;15:33:00;***;FINALIZADA;***;NÃO;NULL;0;1;NÃO
44327;44327;44327;44327;44327;INCIDENTE;;;RIBEIRÃO PRETO;SP;BRASIL;SBRP;14/04/2011;16:10:00;***;FINALIZADA;***;NÃO;NULL;0;1;NÃO
44329;44329;44329;44329;44329;INCIDENTE;;;BELÉM;PA;BRASIL;****;14/04/2011;13:54:00;***;FINALIZADA;***;NÃO;NULL;0;1;NÃO
44589;44589;44589;44589;44589;INCIDENTE;;;ITIRAPINA;SP;BRASIL;SDJA;14/04/2011;03:00:00;***;FINALIZADA;***;NÃO;NULL;0;1;NÃO
44399;44399;44399;44399;44399;ACIDENTE;-20.6547222222;-41.2519444444;CASTELO;ES;BRASIL;****;16/04/2011;16:15:00;SIM;FINALIZADA;A-513/CENIPA/2016;SIM;2016-04-22;1;1;NÃO
44403;44403;44403;44403;44403;INCIDENTE GRAVE;***;***;NOVA ROSALÂNDIA;TO;BRASIL;****;17/04/2011;17:15:00;***;FINALIZADA;ENCERRADA NO RAI;NÃO;NULL;0;1;NÃO
44405;44405;44405;44405;44405;ACIDENTE;-23.3938888889;-46.8291666667;CAJAMAR;SP;BRASIL;****;17/04/2011;18:00:00;SIM;FINALIZADA;A DEFINIR;NÃO;NULL;0;1;NÃO
44489;44489;44489;44489;44489;INCIDENTE;;;BRASÍLIA;DF;BRASIL;****;17/04/2011;16:59:00;***;FINALIZADA;***;NÃO;NULL;0;1;NÃO
44395;44395;44395;44395;44395;INCIDENTE;;;RIBEIRÃO PRETO;SP;BRASIL;****;18/04/2011;17:01:00;***;FINALIZADA;***;NÃO;NULL;0;1;NÃO
44424;44424;44424;44424;44424;INCIDENTE;***;***;BRASÍLIA;DF;BRASIL;****;18/04/2011;20:30:00;***;FINALIZADA;***;NÃO;NULL;0;1;NÃO
44437;44437;44437;44437;44437;ACIDENTE;-23.3302777778;-51.1366666667;LONDRINA;PR;BRASIL;SBLO;18/04/2011;17:34:00;SIM;FINALIZADA;A-090/CENIPA/2012;SIM;2012-08-29;4;1;SIM
44402;44402;44402;44402;44402;ACIDENTE;-23.1816666667;-46.9436111111;BAURU;SP;BRASIL;SBBU;19/04/2011;13:35:00;SIM;FINALIZADA;A-008/CENIPA/2013;SIM;2013-07-18;2;1;SIM
44510;44510;44510;44510;44510;INCIDENTE GRAVE;-17.83;-51.7752777778;JATAÍ;GO;BRASIL;SWJW;19/04/2011;20:00:00;SIM;FINALIZADA;IG-588/CENIPA/2014;SIM;2014-08-15;0;1;SIM
44404;44404;44404;44404;44404;INCIDENTE GRAVE;-9.61278;-56.59333;JACAREACANGA;PA;BRASIL;SNFJ;20/04/2011;11:00:00;NULL;FINALIZADA;IG-508/CENIPA/2020;SIM;2020-10-29;0;1;SIM
44420;44420;44420;44420;44420;INCIDENTE;;;PARATY;RJ;BRASIL;****;20/04/2011;16:35:00;***;FINALIZADA;***;NÃO;NULL;0;1;NÃO
44442;44442;44442;44442;44442;INCIDENTE;;;UBERABA;MG;BRASIL;SBUR;20/04/2011;15:09:00;***;FINALIZADA;***;NÃO;NULL;0;1;NÃO
44436;44436;44436;44436;44436;ACIDENTE;3.0411111111;-60.0505555556;MANAUS;AM;BRASIL;SBEG;21/04/2011;18:51:00;SIM;FINALIZADA;A-555/CENIPA/2014;SIM;2015-04-24;1;1;NÃO
44677;44677;44677;44677;44677;INCIDENTE;;;MACEIÓ;AL;BRASIL;SBMO;22/04/2011;20:05:00;***;FINALIZADA;***;NÃO;NULL;0;1;NÃO
44492;44492;44492;44492;44492;INCIDENTE;;;PAULO AFONSO;BA;BRASIL;SBUF;23/04/2011;03:45:00;***;FINALIZADA;***;NÃO;NULL;0;1;NÃO
44422;44422;44422;44422;44422;INCIDENTE;;;RIO DE JANEIRO;RJ;BRASIL;SBJR;24/04/2011;14:17:00;***;FINALIZADA;***;NÃO;NULL;0;1;NÃO
44441;44441;44441;44441;44441;INCIDENTE;;;COARI;AM;BRASIL;****;25/04/2011;11:30:00;SIM;FINALIZADA;***;NÃO;NULL;0;1;NÃO
44480;44480;44480;44480;44480;INCIDENTE;;;BELO HORIZONTE;MG;BRASIL;****;25/04/2011;08:30:00;***;FINALIZADA;***;NÃO;NULL;0;1;NÃO
44434;44434;44434;44434;44434;INCIDENTE;;;SÃO PAULO;SP;BRASIL;****;26/04/2011;22:58:00;***;FINALIZADA;***;NÃO;NULL;0;1;NÃO
44458;44458;44458;44458;44458;INCIDENTE GRAVE;***;***;BELO HORIZONTE;MG;BRASIL;SBPR;28/04/2011;10:55:00;SIM;FINALIZADA;IG-538/CENIPA/2017;SIM;2018-06-25;1;1;NÃO
44892;44892;44892;44892;44892;INCIDENTE;;;MANAUS;AM;BRASIL;SBEG;28/04/2011;23:49:00;SIM;FINALIZADA;***;NÃO;NULL;0;1;NÃO
44481;44481;44481;44481;44481;INCIDENTE;;;MACAÉ;RJ;BRASIL;SBME;29/04/2011;13:00:00;***;FINALIZADA;***;NÃO;NULL;0;1;NÃO
44893;44893;44893;44893;44893;INCIDENTE;;;GOIÂNIA;GO;BRASIL;****;29/04/2011;17:00:00;***;FINALIZADA;***;NÃO;NULL;0;1;NÃO
44463;44463;44463;44463;44463;ACIDENTE;-25.5227777778;-49.6;BALSA NOVA;PR;BRASIL;SSTH;30/04/2011;20:50:00;SIM;FINALIZADA;A-502/CENIPA/2015;SIM;2015-07-21;1;1;NÃO
44865;44865;44865;44865;44865;INCIDENTE;;;ARACAJU;SE;BRASIL;****;30/04/2011;11:03:00;***;FINALIZADA;***;NÃO;NULL;0;1;NÃO
44464;44464;44464;44464;44464;ACIDENTE;-19.2466666667;-53.1688888889;ÁGUA CLARA;MS;BRASIL;****;01/05/2011;11:45:00;SIM;FINALIZADA;A-090/CENIPA/2011;SIM;2011-09-23;6;1;NÃO
44483;44483;44483;44483;44483;INCIDENTE;;;RIO DE JANEIRO;RJ;BRASIL;SBRJ;02/05/2011;18:02:00;***;FINALIZADA;***;NÃO;NULL;0;1;NÃO
44484;44484;44484;44484;44484;ACIDENTE;-20.8219444444;-49.4280555556;SÃO JOSÉ DO RIO PRETO;SP;BRASIL;****;02/05/2011;17:40:00;SIM;FINALIZADA;A-020/CENIPA/2013;SIM;2013-12-30;3;1;NÃO
44569;44569;44569;44569;44569;INCIDENTE;;;LONDRINA;PR;BRASIL;****;02/05/2011;20:14:00;***;FINALIZADA;***;NÃO;NULL;0;1;NÃO
44485;44485;44485;44485;44485;INCIDENTE;;;BRASÍLIA;DF;BRASIL;****;03/05/2011;14:00:00;***;FINALIZADA;***;NÃO;NULL;0;1;NÃO
44571;44571;44571;44571;44571;INCIDENTE;;;SÃO PAULO;SP;BRASIL;****;03/05/2011;18:40:00;***;FINALIZADA;***;NÃO;NULL;0;1;NÃO
44612;44612;44612;44612;44612;ACIDENTE;-22.8891666667;-52.1711111111;SÃO JOÃO DO CAIUÁ;PR;BRASIL;****;03/05/2011;13:30:00;***;FINALIZADA;A DEFINIR;NÃO;NULL;0;1;NÃO
44487;44487;44487;44487;44487;INCIDENTE;;;CURITIBA;PR;BRASIL;****;04/05/2011;16:30:00;***;FINALIZADA;***;NÃO;NULL;0;1;NÃO
44506;44506;44506;44506;44506;INCIDENTE;;;SÃO PAULO;SP;BRASIL;SBMT;04/05/2011;15:10:00;***;FINALIZADA;***;NÃO;NULL;0;1;NÃO
44507;44507;44507;44507;44507;INCIDENTE;;;VITÓRIA;ES;BRASIL;SBVT;04/05/2011;18:30:00;***;FINALIZADA;***;NÃO;NULL;0;1;NÃO
44501;44501;44501;44501;44501;INCIDENTE;;;GOIÂNIA;GO;BRASIL;****;06/05/2011;19:35:00;***;FINALIZADA;***;NÃO;NULL;0;1;NÃO
44502;44502;44502;44502;44502;INCIDENTE;***;***;RIO DE JANEIRO;RJ;BRASIL;SBRJ;06/05/2011;19:37:00;***;FINALIZADA;***;NÃO;NULL;0;1;NÃO
44509;44509;44509;44509;44509;INCIDENTE;***;***;JUNDIAÍ;SP;BRASIL;****;06/05/2011;05:30:00;***;FINALIZADA;***;NÃO;NULL;0;1;SIM
44504;44504;44504;44504;44504;INCIDENTE GRAVE;***;***;RONDONÓPOLIS;MT;BRASIL;SBRD;07/05/2011;13:55:00;***;FINALIZADA;A DEFINIR;NÃO;NULL;0;1;NÃO
44515;44515;44515;44515;44515;INCIDENTE;;;FORTALEZA;CE;BRASIL;SBFZ;07/05/2011;18:40:00;***;FINALIZADA;***;NÃO;NULL;0;1;NÃO
44512;44512;44512;44512;44512;INCIDENTE GRAVE;***;***;NOVO PLANALTO;GO;BRASIL;****;10/05/2011;12:30:00;***;FINALIZADA;ENCERRADA NO RAI;NÃO;NULL;0;1;NÃO
44533;44533;44533;44533;44533;ACIDENTE;-15.4386111111;-43.6808333333;JAÍBA;MG;BRASIL;****;10/05/2011;20:30:00;***;FINALIZADA;A DEFINIR;NÃO;NULL;0;1;NÃO
44508;44508;44508;44508;44508;INCIDENTE;;;MANAUS;AM;BRASIL;****;11/05/2011;09:30:00;SIM;FINALIZADA;***;NÃO;NULL;0;1;NÃO
44530;44530;44530;44530;44530;ACIDENTE;-17.8316666667;-50.965;RIO VERDE;GO;BRASIL;****;12/05/2011;19:45:00;***;FINALIZADA;ENCERRADA NO RAI;NÃO;NULL;0;1;NÃO
44537;44537;44537;44537;44537;INCIDENTE;;;SÃO PAULO;SP;BRASIL;****;12/05/2011;02:30:00;***;FINALIZADA;***;NÃO;NULL;0;1;NÃO
44528;44528;44528;44528;44528;ACIDENTE;-3.5447222222;-49.2619444444;BREU BRANCO;PA;BRASIL;****;14/05/2011;14:30:00;***;FINALIZADA;A-050/CENIPA/2013;SIM;2013-09-10;1;1;NÃO
44536;44536;44536;44536;44536;ACIDENTE;-19.0105555556;-57.0719444444;CORUMBÁ;MS;BRASIL;****;14/05/2011;19:35:00;SIM;FINALIZADA;A DEFINIR;NÃO;NULL;0;1;NÃO
44828;44828;44828;44828;44828;INCIDENTE;***;***;RIBEIRÃO PRETO;SP;BRASIL;SBRP;15/05/2011;13:12:00;***;FINALIZADA;***;NÃO;NULL;0;1;NÃO
44801;44801;44801;44801;44801;INCIDENTE;;;BOA VISTA;RR;BRASIL;SBBV;16/05/2011;17:42:00;SIM;FINALIZADA;***;NÃO;NULL;0;1;NÃO
44806;44806;44806;44806;44806;INCIDENTE;;;RIBEIRÃO PRETO;SP;BRASIL;****;16/05/2011;10:43:00;***;FINALIZADA;***;NÃO;NULL;0;1;NÃO
44843;44843;44843;44843;44843;ACIDENTE;***;***;BRASÍLIA;DF;BRASIL;****;16/05/2011;12:00:00;***;NULL;NULL;NÃO;NULL;0;1;NÃO
44541;44541;44541;44541;44541;ACIDENTE;***;***;SÃO PEDRO;SP;BRASIL;****;17/05/2011;01:32:00;***;FINALIZADA;A DEFINIR;SIM;2018-09-04;3;1;NÃO
44804;44804;44804;44804;44804;INCIDENTE GRAVE;***;***;OCARA;CE;BRASIL;****;17/05/2011;11:30:00;***;NULL;NULL;NÃO;NULL;0;1;NÃO
44811;44811;44811;44811;44811;ACIDENTE;***;***;TEÓFILO OTONI;MG;BRASIL;****;17/05/2011;14:50:00;***;NULL;NULL;NÃO;NULL;0;1;NÃO
44540;44540;44540;44540;44540;INCIDENTE;;;BRASÍLIA;DF;BRASIL;****;18/05/2011;21:30:00;***;FINALIZADA;***;NÃO;NULL;0;1;NÃO
44539;44539;44539;44539;44539;ACIDENTE;-16.7027777778;-49.3925;GOIÂNIA;GO;BRASIL;****;22/05/2011;15:30:00;SIM;FINALIZADA;A-091/CENIPA/2012;SIM;2012-08-29;3;1;NÃO
44594;44594;44594;44594;44594;INCIDENTE;;;RIO DE JANEIRO;RJ;BRASIL;****;22/05/2011;20:10:00;***;FINALIZADA;***;NÃO;NULL;0;1;NÃO
44538;44538;44538;44538;44538;ACIDENTE;2.6955555556;-60.8141666667;BOA VISTA;RR;BRASIL;****;23/05/2011;10:50:00;SIM;FINALIZADA;A-044/CENIPA/2013;SIM;2013-08-27;3;1;NÃO
44542;44542;44542;44542;44542;INCIDENTE;;;BRASÍLIA;DF;BRASIL;SBBR;23/05/2011;23:47:00;***;FINALIZADA;***;NÃO;NULL;0;1;NÃO
